,mean_conf,min_conf,std_conf,words_count,char_count,num_text_lines,num_text_blocks,low_conf_ratio,text_density,handwriting_ocr,detected_lang,detected_lang_conf,text_area,mean_orientation,relative_label_centroid_x,relative_label_centroid_y,resolution,laplacian,contrast,brightness,noise,noise_sigma,background_uniformity,overlapped_label_area,number_of_labels,label_coordinates,mean_label_width,mean_label_height,label_spread,areas,handwritten_flag
B101038903,73.2256504,0.0,26.32200761625271,60,296.0,20,10,0.16666666666666666,0.026215769712140177,0.0,de,55.7140645722558,52366,0.16305384633777412,0.47106382978723405,0.8844117647058823,1.9975,478.3914329905764,39.767836217416416,223.83253466833543,3.2228735919899876,2.339133856346019e-30,7.67277199497909,0.0,1,"[(1, 1287, 457, 1691)]",456.0,404.0,0.0,184224.0,0.0
B101039025,49.24816653846153,0.0,38.15433936342949,26,112.0,8,4,0.5,0.007502021018593371,1.0,zz,0.0,31552,0.2902488415320157,0.46705882352941175,0.9183508488278093,4.2058,309.5874982973825,57.03220903346394,171.62484521375245,13.98056279423653,0.6419855924665003,13.543097652207436,0.07715810462115881,1,"[(17, 2165, 597, 2459)]",580.0,294.0,0.0,170520.0,0.0
B101039093,73.112348575,0.0,31.85695390529359,40,211.0,15,10,0.2,0.022140996091792764,0.0,sk,32.99970855345457,44189,0.17393211919725018,0.4578364565587734,0.8755882352941177,1.9958,589.769647720158,56.92658163654596,201.87317366469586,5.888157631025153,3.5418728858990813e-15,6.7101111222961904,0.012115791998081459,1,"[(6, 1293, 514, 1687)]",508.0,394.0,0.0,200152.0,0.0
B101039126,61.70680347368422,0.0,40.45202770795945,19,82.0,7,4,0.3684210526315789,0.0,0.0,de,19.999902233460684,0,0.0,0.5,0.5,1.9839,586.0724548492569,55.6461200368199,160.6700887141489,16.10209587176773,0.5989807122030558,17.926239508581677,0.0,1,"[(593, 1456, 990, 1682)]",397.0,226.0,0.0,89722.0,0.0
B101039141,49.868511745098054,0.0,32.71179176397932,51,201.0,18,9,0.5686274509803921,0.07032471802134439,1.0,de,20.71418445608428,139039,0.2604496655890581,0.47420464316423044,0.8691176470588236,1.9771,748.6355284038401,45.89652266220549,171.5471169895301,9.7277274796419,0.5063180735464657,20.487834532447337,0.0,2,"[(7, 1343, 449, 1691), (449, 1461, 872, 1673)]",432.5,280.0,331.26396196990703,243492.0,0.0
B101039223,47.67837441379311,0.0,38.92293789861036,29,140.0,11,8,0.4827586206896552,0.025300040273862262,1.0,de,20.71418445608428,106794,0.28570038353162075,0.6894117647058824,0.8256141763995167,4.2211,199.26568516787006,37.92770946093063,206.47929805027127,3.7772564023595745,0.37065055462638685,17.113555567693833,0.012823529411764706,1,"[(811, 1883, 1491, 2433)]",680.0,550.0,0.0,374000.0,0.0
B101039277,50.89931597619048,0.0,36.326311422081446,42,148.0,19,5,0.5238095238095238,0.05921068913002094,0.0,zz,0.0,248827,0.2739749635563299,0.4661764705882353,0.9095873786407767,4.2024,509.7981314548903,55.84010812753227,186.302118551304,9.220529221397296,0.598980712203037,14.199442525672724,0.0,1,"[(56, 2068, 657, 2433)]",601.0,365.0,0.0,219365.0,0.0
B101039343,71.7103263478261,0.0,28.072191114444802,69,332.0,11,4,0.21739130434782608,0.0419693094629156,0.0,en,296.5698133087357,175587,0.21577185448381808,0.4676470588235294,0.8819585534335636,4.1837,243.35928260391304,40.34444330571851,223.4342376365418,2.376861629657958,0.0926626386566145,8.080541398982824,0.0,0,[],0.0,0.0,0.0,0.0,0.0
B101039363,67.26420993181817,0.050018,29.12322957848845,44,229.0,16,8,0.2727272727272727,0.03251345597205942,0.0,de,115.99944541152999,135916,0.20852107450817964,0.46705882352941175,0.9115494103294022,4.1803,254.24344732291615,42.25336988117395,223.84942707461187,2.9045802932803864,0.1604963981166271,8.919217212232311,0.0,2,"[(11, 2252, 599, 2448), (7, 2025, 495, 2246)]",538.0,208.5,166.37307474468338,223096.0,0.0
B101039371,64.6157460952381,1.593048,31.198188737717516,21,94.0,10,6,0.3333333333333333,0.011645048580864405,0.0,af,31.29154636766864,48660,0.337676704747766,0.5223529411764706,0.9381611065907242,4.1786,215.4904778905366,36.09970954653525,210.19367850476237,7.762895946010626,0.5063180735464493,11.5768376287151,0.0,0,[],0.0,0.0,0.0,0.0,0.0
B101039372,56.84767650909091,0.0,35.470822764530105,55,221.0,16,12,0.41818181818181815,0.014965031615251964,0.0,zz,0.0,62482,0.30541786059721726,0.49411764705882355,0.8312296416938111,4.1752,263.1507611991321,44.93926064763381,211.41828750718528,4.884045315194482,0.24650615864354103,14.889542684008731,0.0,1,"[(47, 1797, 849, 2361)]",802.0,564.0,0.0,452328.0,0.0
B101039394,71.63620258333331,0.0,30.91448549792627,60,276.0,8,3,0.21666666666666667,0.020381002461935607,0.0,en,243.42797217795356,85268,0.20321475863139898,0.45705882352941174,0.8307598537180008,4.1837,228.62541980371535,42.40511498012471,224.17689748308914,2.7051301479551593,0.1356675189200543,8.535037270779608,0.0,1,"[(9, 2211, 649, 2454)]",640.0,243.0,0.0,155520.0,0.0
B101039427,39.632645704545446,0.0,31.46006877969862,44,158.0,15,3,0.6363636363636364,0.011488843813387424,1.0,en,21.142841280276876,48144,0.2312402640450984,0.4697058823529412,0.90973630831643,4.1905,221.76930702554878,40.78808024553763,219.79267462116692,3.1590922324304977,0.16049639811663283,11.306384806737288,0.0,0,[],0.0,0.0,0.0,0.0,0.0
B101039439,70.487456775,15.093086,26.431758182087755,40,173.0,21,3,0.25,0.039981109516977524,0.0,de,110.99969275329427,167201,0.23710460633263392,0.4626470588235294,0.8898373983739838,4.182,294.7943993233207,44.098297935438666,220.36163964610233,3.3766138211382115,0.18532527731320916,11.80807899268295,0.006962616822429907,1,"[(10, 1922, 610, 2243)]",600.0,321.0,0.0,192600.0,0.0
B101039505,55.8548039,0.0,37.352973526052445,20,75.0,7,3,0.45,0.06036955691367456,0.0,en,27.999812096803616,252876,0.3051831755648307,0.46705882352941175,0.8614042207792207,4.1888,391.4475825870639,50.5610775961246,193.96518048128343,6.807982715813599,0.42696119114924913,14.311372939528075,0.06643449127138071,1,"[(22, 2008, 605, 2436)]",583.0,428.0,0.0,249524.0,0.0
B101039592,68.06531273584906,0.0,31.9479845113578,53,239.0,19,15,0.2830188679245283,0.06000095531513458,0.0,en,35.999832680824234,251230,0.20043247391151878,0.4747058823529412,0.8329273244011368,4.1871,369.14584918003897,46.80176553858152,216.59788087220272,5.367742829165771,0.3028167951663941,10.344662660046929,0.3672360671298638,1,"[(22, 1845, 876, 2447)]",854.0,602.0,0.0,514108.0,0.0
B101039710,58.87924661111111,0.0,40.040234781683495,18,87.0,8,6,0.3888888888888889,0.12129636720432681,0.0,fr,36.999765463431984,506849,0.32321072574778853,0.46,0.8360455655004069,4.1786,250.93635737126252,45.42427506513303,214.52024218637823,4.4230859618053895,0.18532527731319987,11.419180440921595,0.0,1,"[(25, 2033, 597, 2434)]",572.0,401.0,0.0,229372.0,0.0
B101039762,63.077882020000004,0.0,39.00431602996885,50,266.0,18,11,0.34,0.0,0.0,fr,80.99979331458368,0,0.0,0.5,0.5,4.1905,299.7462123569833,47.5370672539531,205.77024460088296,6.940934256055363,0.3954794338229756,11.866925951008666,0.051492097993931986,1,"[(19, 1930, 452, 2440)]",433.0,510.0,0.0,220830.0,0.0
B101039783,77.22060004761904,0.0,24.583803284274644,168,995.0,20,10,0.14285714285714285,0.08067891563405023,0.0,it,310.28432496141727,339868,0.2106615225670664,0.4555882352941176,0.8531073446327684,4.2126,363.29850675338105,40.827034816353596,214.90203888334995,5.173601101457532,0.4633131932830133,8.903847952938628,0.0003645477329687856,1,"[(1, 1801, 859, 2466)]",858.0,665.0,0.0,570570.0,0.0
B101039878,75.46726952380955,0.0,31.113225937017695,21,95.0,7,5,0.23809523809523808,0.09193441212324019,0.0,ca,21.71429432736255,384626,0.3057266339794354,0.4547058823529412,0.8551401869158879,4.1837,307.1096552951736,46.30469485971591,216.3117709204771,4.24640222769319,0.22833015757663325,11.844996373680596,0.44092114781769953,1,"[(18, 2163, 511, 2449)]",493.0,286.0,0.0,140998.0,0.0
B101039896,83.0245020923077,15.869606,23.44842960148251,65,352.0,19,11,0.15384615384615385,0.0253148201027984,0.0,en,278.09399839407706,106383,0.17948641726847372,0.46352941176470586,0.9118122977346278,4.2024,426.795527767385,49.31978336934707,213.33123667428137,5.139619979059585,0.2779879159697998,9.593020901981134,7.161699232504566e-05,1,"[(8, 2038, 605, 2459)]",597.0,421.0,0.0,251337.0,0.0
B101039924,53.20054827586206,0.0,37.03711465148048,29,97.0,8,5,0.5172413793103449,0.03157228800611154,0.0,en,67.95357194685224,132250,0.33381545287791903,0.45676470588235296,0.9277597402597403,4.1888,255.26159444828093,43.20170531277974,217.40382591673034,3.6591694518716578,0.18532527731320916,8.998434862549852,0.0,1,"[(17, 2112, 625, 2446)]",608.0,334.0,0.0,203072.0,0.0
B101039935,76.28668732692307,0.0,28.9256696370301,52,261.0,15,8,0.17307692307692307,0.0,0.0,de,89.28546132837981,0,0.0,0.5,0.5,4.1939,271.30814227017856,42.87552540996324,221.40869930136628,3.3935663702043444,0.1853252773132046,7.921986405179573,0.0,1,"[(14, 1857, 868, 2452)]",854.0,595.0,0.0,508130.0,0.0
B101040011,75.99012435789474,0.0,27.85214393139924,95,491.0,46,16,0.17894736842105263,0.0404946144109288,0.0,de,324.9989009729731,169555,0.1964666827379818,0.4717647058823529,0.8735282176207877,4.1871,331.64319865973073,43.42230211785049,215.37360631463304,3.8868209500609012,0.2531590367732362,9.60207444305768,0.0,1,"[(31, 1969, 714, 2428)]",683.0,459.0,0.0,313497.0,0.0
B101040033,69.23986377272726,0.0,35.77182650576239,22,94.0,9,5,0.3181818181818182,0.06932224025974026,0.0,de,49.714081939196525,290377,0.2790370038436914,0.4602941176470588,0.8965097402597403,4.1888,287.38482916179794,47.12652804075132,213.60188526546983,4.705527597402598,0.23498303570634568,11.45485817096461,0.009702993728552834,1,"[(26, 2165, 652, 2435)]",626.0,270.0,0.0,169020.0,0.0
B101040178,66.14001435714286,0.0,34.411571671130496,28,120.0,9,4,0.25,0.01825869933844427,0.0,en,20.99993031347407,76451,0.2844650927228591,0.4717647058823529,0.915347137637028,4.1871,253.85548233307662,45.13424689694409,221.18249026772708,3.472999211865014,0.18532527731318885,10.000921551514432,0.0,1,"[(11, 2178, 478, 2443)]",467.0,265.0,0.0,123755.0,0.0
B101040192,71.63493908571428,0.0,34.64213686651286,35,195.0,12,6,0.22857142857142856,0.026272360344868764,0.0,de,95.99947424033775,110005,0.23818450882691936,0.4582352941176471,0.8944376776289078,4.1871,227.2710136475248,41.06766053263704,225.94142198657784,2.352334312531346,0.16714927624631595,7.948465635005134,0.0,1,"[(13, 2247, 560, 2453)]",547.0,206.0,0.0,112682.0,0.0
B101040223,43.33170245652173,0.0,31.332561837626535,46,142.0,10,5,0.5869565217391305,0.03811545072574484,1.0,en,28.999839074013774,159658,0.29169729700429475,0.47205882352941175,0.9188311688311688,4.1888,220.7453181776007,43.10525130857638,219.82267952635598,3.2999104755538577,0.13566751892005416,8.156348626937593,0.0,1,"[(22, 2052, 628, 2434)]",606.0,382.0,0.0,231492.0,0.0
B101040238,78.02796401980198,0.0,25.096314536044815,101,485.0,22,15,0.15841584158415842,0.03626671122994653,0.0,de,199.6421052033409,151914,0.1984082807527202,0.47205882352941175,0.8885957792207793,4.1888,317.27536188618393,42.15210546750788,220.03747135217722,3.166112490450726,0.16049639811662691,8.172578547801773,0.0,1,"[(18, 1818, 801, 2446)]",783.0,628.0,0.0,491724.0,0.0
B101040310,52.58920148148149,0.0,36.15388010526872,27,114.0,9,7,0.48148148148148145,0.05247025441712964,0.0,de,20.71418445608428,220055,0.3899608344926339,0.4726470588235294,0.9008917713822456,4.1939,280.10971310117657,45.65018574094302,212.06022270440403,5.390956865924319,0.27798791596978834,8.025848465946343,0.0,1,"[(64, 2043, 624, 2413)]",560.0,370.0,0.0,207200.0,0.0
B101040358,68.74451072413792,6.380295,26.91174684571117,29,175.0,11,6,0.2413793103448276,0.017889553875867333,0.0,de,79.71385016927454,75027,0.2383601769293298,0.525,0.8338062423996757,4.1939,447.2151371012689,38.156736959986205,199.10395765278142,6.8877696177782015,0.5311469527430511,12.297667349155075,0.005395274875056792,1,"[(221, 1655, 789, 1965)]",568.0,310.0,0.0,176080.0,0.0
B101040389,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,zz,0.0,0,0.0,0.5,0.5,4.1752,321.58831738227025,48.88242336250654,208.06191918949992,6.551531902663346,0.3639976764967245,12.545682234554294,0.0,1,"[(46, 1867, 645, 2358)]",599.0,491.0,0.0,294109.0,0.0
B101040495,66.98667205633805,0.0,35.62413389463104,71,292.0,13,7,0.30985915492957744,0.033087877486761126,0.0,en,278.99898367600923,138711,0.2604023921087958,0.4682352941176471,0.9075425790754258,4.1922,247.29711138371692,40.939147012186694,218.77966366108487,3.5906910452745575,0.2531590367732268,9.837533660747084,0.001148843081982617,1,"[(7, 2059, 695, 2455)]",688.0,396.0,0.0,272448.0,0.0
B101040543,86.23803266666665,26.455368,15.980448432168103,24,102.0,9,6,0.041666666666666664,0.0580684205500382,0.0,de,20.71418445608428,243237,0.330295131775801,0.4717647058823529,0.877637987012987,4.1888,234.3714250316816,42.099731498409305,220.808081789534,2.8450133689839574,0.18532527731319978,6.992247819329863,0.0,1,"[(72, 2033, 663, 2404)]",591.0,371.0,0.0,219261.0,0.0
B101040546,85.6906147,36.46685,20.00634229209056,10,39.0,3,2,0.1,0.07137541147846,0.0,en,36.99984091909203,299220,0.3645858076275813,0.47147058823529414,0.8250202757502028,4.1922,263.92758056886566,43.857592329557846,217.99956681456038,3.87041219407471,0.20350127838010412,8.905420980726229,0.0,1,"[(65, 2040, 658, 2412)]",593.0,372.0,0.0,220596.0,0.0
B101040561,75.75075682222221,0.0,32.562722102170255,45,275.0,15,9,0.17777777777777778,0.02638768098628566,0.0,de,80.57111328720553,110443,0.24189522292869736,0.45794117647058824,0.8919577579203899,4.1854,304.9499830764788,43.13519156595956,226.220364600755,2.552821713575763,0.16049639811664076,6.961873051209192,0.0,1,"[(13, 1914, 619, 2446)]",606.0,532.0,0.0,322392.0,0.0
B101040562,69.57068365217393,0.0,32.993714784283036,46,261.0,17,11,0.2608695652173913,0.024222561339087723,0.0,de,73.85685026205566,101587,0.20335974220704398,0.4652941176470588,0.896027563842724,4.1939,278.02579394542107,43.83576295914414,226.21375783876582,2.483820072009347,0.06783375946002501,6.958614379296207,0.0,1,"[(12, 1912, 618, 2444)]",606.0,532.0,0.0,322392.0,0.0
B101040601,63.79240088679246,0.0,38.571032515719914,53,266.0,15,11,0.3584905660377358,0.029477097592495095,0.0,en,50.99972594623405,123173,0.24350475343450878,0.4520588235294118,0.886493083807974,4.1786,260.5725707336495,42.24011496850358,225.3069212176327,2.8967582443880726,0.11749151785315977,7.49548566048731,0.0,1,"[(14, 1873, 623, 2442)]",609.0,569.0,0.0,346521.0,0.0
B101040706,48.14804417647059,0.0,31.39475875720157,34,96.0,3,1,0.5882352941176471,0.019014108082257293,1.0,zz,0.0,79517,0.2494222278579365,0.6755882352941176,0.9130081300813008,4.182,226.92554013966605,37.298508497483276,208.8789794356767,5.826636298421808,0.46331319328299536,9.018134134941713,0.0,1,"[(1109, 2133, 1533, 2433)]",424.0,300.0,0.0,127200.0,0.0
B101040710,87.64699505128206,20.840363,15.53834215950593,39,208.0,12,4,0.05128205128205128,0.0,0.0,de,178.28475733615159,0,0.0,0.5,0.5,4.1888,247.36363146229124,42.36916790427253,224.26184468105424,2.7961979564553094,0.1423203970497457,5.769931038729437,0.0,1,"[(6, 1906, 427, 2461)]",421.0,555.0,0.0,233655.0,0.0
B101040779,47.0800244054054,0.0,34.72770432747333,37,190.0,9,4,0.5945945945945946,0.0196369448022518,1.0,de,77.14257457808786,82322,0.20810679041635172,0.4723529411764706,0.9397810218978102,4.1922,222.7580430321322,40.3213664727661,222.9788376031678,2.5079225704880495,0.142320397049745,7.12267829537057,0.0,1,"[(21, 2189, 570, 2445)]",549.0,256.0,0.0,140544.0,0.0
B101048536,79.13969525423728,0.0,25.892262138145117,59,293.0,18,10,0.15254237288135594,0.02154748563389685,0.0,nl,72.14243754993905,90368,0.1528234439885364,0.4623529411764706,0.8415079043372518,4.1939,378.0376574331598,57.39605829567128,202.25638451083717,8.398879086291995,0.34582167542983694,9.626516022906443,0.0,1,"[(25, 1689, 592, 2455)]",567.0,766.0,0.0,434322.0,0.0
B101050737,66.07412180555555,0.0,37.63869789788073,36,170.0,10,6,0.3611111111111111,0.026861790945088497,0.0,en,35.99975240696736,112610,0.2674033944254122,0.4426470588235294,0.8921330089213301,4.1922,206.73682457894913,41.13021910434615,215.94296455321788,3.086975335146224,0.27798791596979455,8.0636698241752,0.002611233967271119,1,"[(13, 2029, 678, 2454)]",665.0,425.0,0.0,282625.0,0.0
B101051040,78.6018799072165,0.0,25.802867854071387,97,575.0,23,14,0.17525773195876287,0.025754371695811306,0.0,en,199.99900799788168,107661,0.2870121022919117,0.7111764705882353,0.8904026026840179,4.1803,359.89412817045974,45.176874273219646,218.371255412291,4.13171638399158,0.20350127838008078,7.5740470893451395,0.0016939582156973462,1,"[(14, 1895, 553, 2447)]",539.0,552.0,0.0,297528.0,0.0
B101051044,83.48892726771653,0.0,21.790313015623447,127,744.0,27,15,0.09448818897637795,0.004065736908834294,0.0,en,431.62917135002755,16996,0.266513802698695,0.7714705882352941,0.9459129727531517,4.1803,337.0593800817464,39.20114444552344,225.4998650814535,1.9027038729277803,0.18532527731320916,6.0450104079405484,0.0,1,"[(27, 1888, 583, 2438)]",556.0,550.0,0.0,305800.0,0.0
B101062663,69.8321304680851,0.0,32.013925134626454,47,289.0,18,10,0.2765957446808511,0.07044913691972515,0.0,de,95.90205268700794,294259,0.35269948952168456,0.4623529411764706,0.9031339031339032,4.1769,449.0632301409465,55.25226612089949,207.55936244583305,5.313289042112571,0.32099279623326116,7.381983908878962,0.0,1,"[(19, 1974, 693, 2429)]",674.0,455.0,0.0,306670.0,0.0
B101062857,61.766198972602744,0.0,31.447287569877645,73,315.0,23,10,0.3287671232876712,0.05765830203573906,0.0,de,112.9995387605755,241029,0.2803508562362728,0.4652941176470588,0.9125660837738918,4.1803,508.5328945381972,58.33357028736814,195.7106870320312,8.053724613066048,0.41852567969735505,9.24500217089539,0.0,1,"[(40, 2026, 668, 2423)]",628.0,397.0,0.0,249316.0,0.0
B101062899,73.64830672727273,0.0,32.20560308186588,55,256.0,12,5,0.21818181818181817,0.028782606614655627,0.0,en,152.99929033847772,120271,0.17095675345092998,0.48705882352941177,0.8403173311635476,4.1786,388.5373930397195,56.129421783835284,208.49014933231226,5.611604604412961,0.27798791596980166,10.635116503251005,0.0,1,"[(17, 2019, 587, 2442)]",570.0,423.0,0.0,241110.0,0.0
B101062953,81.76012275,0.0,27.13958311575904,140,725.0,28,18,0.14285714285714285,0.051084596110249375,0.0,en,549.9980150211886,214070,0.18266614890463823,0.45705882352941174,0.8261663286004057,4.1905,490.18173905427744,50.82495450185306,212.3693964920654,4.33119937954898,0.20350127838008256,11.775067820632321,0.0008269280301489826,1,"[(3, 1724, 606, 2458)]",603.0,734.0,0.0,442602.0,0.0
B101062954,67.84440381481483,0.0,30.52194517825719,54,273.0,23,15,0.25925925925925924,0.12166015718028102,0.0,nl,34.99986941370585,510851,0.3937522624034639,0.46941176470588236,0.8402834008097166,4.199,359.8450670692169,46.654038240119114,218.21183376994523,4.071666825434627,0.21015415650977287,11.408107763749257,0.0,1,"[(42, 2035, 652, 2420)]",610.0,385.0,0.0,234850.0,0.0
B101062957,48.623486741935494,0.0,35.816528224879114,62,308.0,17,10,0.532258064516129,0.04354508537367309,1.0,de,58.28535729180899,183364,0.2785761636319423,0.45676470588235296,0.8627371820750909,4.2109,284.3110569566579,34.256477991117016,206.93951126837493,9.072303545560331,0.5989807122030555,8.114592202623989,0.0,1,"[(7, 2065, 627, 2462)]",620.0,397.0,0.0,246140.0,0.0
B101062965,66.8421430625,0.0,36.70762451478454,32,150.0,11,5,0.28125,0.04920426500539116,0.0,de,47.99976269324658,205354,0.2511531795999016,0.45176470588235296,0.9109979633401222,4.1735,367.31862332222374,46.47371389661975,208.81172301425661,5.778515873966694,0.39547943382297257,11.759598019481452,0.004387327436329251,1,"[(22, 2174, 725, 2435)]",703.0,261.0,0.0,183483.0,0.0
B101062967,74.10127416666666,20.003197,26.73499838862087,30,103.0,14,6,0.3,0.02573021075042461,0.0,de,20.71418445608428,107560,0.2485534527357918,0.5679411764705883,0.8210654737698251,4.1803,223.54774506546792,39.32657059448911,205.4662610338971,5.7563521756811715,0.45666031515331784,12.517896083343288,0.0,1,"[(1183, 2150, 1535, 2376)]",352.0,226.0,0.0,79552.0,0.0
B101062989,75.11343463513514,0.0,26.591987864844732,370,1817.0,28,10,0.17297297297297298,0.11150572987396659,0.0,ca,1267.851186876619,468023,0.19683914170330696,0.4802941176470588,0.8307006885378696,4.1973,734.264976782738,51.368080646074624,202.0924680151526,7.119054630357611,0.4633131932830121,16.061396581381658,0.0015650941700242167,1,"[(13, 1270, 811, 2455)]",798.0,1185.0,0.0,945630.0,0.0
B101063074,67.12650072727273,0.0,33.454107966967484,77,335.0,14,8,0.3246753246753247,0.07246768982229403,0.0,en,250.2842880155784,305031,0.3028450055849648,0.4697058823529412,0.9075121163166397,4.2092,350.0388633527861,37.85482236865602,215.52399125724602,4.010601539484938,0.4136554348898573,8.486525655830606,0.0,1,"[(29, 2022, 844, 2453)]",815.0,431.0,0.0,351265.0,0.0
B101063116,67.31301545454546,0.0,29.67765461004728,55,298.0,21,15,0.2545454545454545,0.0,0.0,de,145.7137358229635,0,0.0,0.5,0.5,4.1803,1070.129248877962,59.91418866718654,190.8456472023539,8.247653278472837,0.6468558372739928,15.905483821211842,0.0,1,"[(45, 1984, 693, 2411)]",648.0,427.0,0.0,276696.0,0.0
B101063162,48.07583235849056,0.0,35.98449480433518,53,246.0,19,8,0.5283018867924528,0.0827664956449111,1.0,zz,0.0,346833,0.34242638530753045,0.46352941176470586,0.8265720081135902,4.1905,274.7204265867347,45.02368459688238,220.19996420474882,3.8547824841904306,0.23498303570634374,8.134330002522649,0.0,1,"[(20, 2003, 674, 2442)]",654.0,439.0,0.0,287106.0,0.0
B101063163,77.78290407017545,0.0,28.87867571819306,57,320.0,16,10,0.19298245614035087,0.07566623729783885,0.0,de,183.99935044657443,317208,0.36615268756212443,0.46147058823529413,0.9059205190592052,4.1922,479.3766505515942,49.90329224871889,213.1849828252469,4.131118028720004,0.32099279623325067,9.412641798084236,0.0,1,"[(8, 2011, 810, 2444)]",802.0,433.0,0.0,347266.0,0.0
B101063292,81.31541042424242,0.0,26.15479178969811,66,360.0,20,11,0.12121212121212122,0.03445947235341825,0.0,en,322.99860131991016,144461,0.20032488078002733,0.4602941176470588,0.8941605839416058,4.1922,426.72425671794247,52.82930600483065,201.21194814178713,7.2386949573016555,0.43848431408642674,12.318756641306635,0.0,1,"[(23, 1925, 604, 2440)]",581.0,515.0,0.0,299215.0,0.0
B101063307,71.4778069189189,0.0,32.743582642499405,37,275.0,13,9,0.24324324324324326,0.003727322704782848,0.0,de,61.71402265545722,15594,0.2681402672577242,0.795,0.7663551401869159,4.1837,397.58995269424264,43.171873812903456,201.89118555345746,6.667458230752683,0.5063180735464384,11.654713473540278,0.0,1,"[(721, 1988, 1538, 2398)]",817.0,410.0,0.0,334970.0,0.0
B101063360,53.279953333333324,0.0,34.45662060341084,42,173.0,16,11,0.47619047619047616,0.0,0.0,da,34.999858143496716,0,0.0,0.5,0.5,4.0545,923.1193496463139,58.62751345145564,144.48503243309904,16.05537920828709,1.46442621743873,25.558494969704203,6.951685783802571e-05,1,"[(12, 1953, 572, 2364)]",560.0,411.0,0.0,230160.0,0.0
B101063449,53.91324031578947,0.0,27.622728418281678,38,145.0,16,5,0.5263157894736842,0.07672696777285253,0.0,en,96.99967481897247,320220,0.22092846123617302,0.4561764705882353,0.8663951120162933,4.1735,414.2524591807452,49.399280791282365,185.28293446747335,9.921439798730082,0.592327834073345,15.486743560382282,0.032100863437004086,1,"[(11, 2019, 584, 2438)]",573.0,419.0,0.0,240087.0,0.0
B101063472,93.78168959016391,56.732059,5.646182020849197,61,302.0,11,5,0.0,0.0,0.0,en,114.99954805447464,0,0.0,0.5,0.5,4.1446,572.8783165369783,63.30273558278123,173.2301394585726,11.133704820730589,0.598980712203051,14.746207312912471,0.0,1,"[(39, 2004, 652, 2416)]",613.0,412.0,0.0,252556.0,0.0
B101063511,80.11625174509804,0.0,28.897247031940324,51,255.0,15,9,0.1568627450980392,0.015831762319532275,0.0,en,169.99912689476346,66343,0.24740900680477482,0.4555882352941176,0.8294117647058824,4.1905,487.2596489212418,55.52230993737788,174.11314855029232,10.03137477627968,0.5759344663286727,17.633847963391645,0.30707412191262523,1,"[(18, 2079, 667, 2450)]",649.0,371.0,0.0,240779.0,0.0
B101063527,62.27656807777777,0.0,30.117628461689943,90,352.0,25,7,0.34444444444444444,0.08663804033203358,0.0,ro,112.8569970372469,362173,0.34119578773732534,0.4611764705882353,0.8403822692151282,4.1803,801.8692235405854,55.43902737513863,200.663610506423,6.7750570533215315,0.43848431408643124,12.494264706222586,0.006468839008419392,1,"[(17, 1975, 680, 2432)]",663.0,457.0,0.0,302991.0,0.0
B101063584,66.41787881481481,0.0,33.044220761702654,27,89.0,18,3,0.3333333333333333,0.015585859545756914,0.0,de,20.71418445608428,65604,0.29758715815318637,0.4773529411764706,0.9024636510500808,4.2092,229.6719153840319,42.53915868284451,222.9140062244607,2.7747027938800723,0.16049639811662492,10.27921647956862,0.002366486153304275,1,"[(20, 2190, 698, 2458)]",678.0,268.0,0.0,181704.0,0.0
B101063595,65.82262054545454,0.0,27.101463522864503,55,305.0,27,9,0.3090909090909091,0.02895282750781472,0.0,de,76.99975117575555,122262,0.2005524532080152,0.4764705882352941,0.8319243156199678,4.2228,439.4385681747215,50.571607957287526,193.9531860377001,7.811309557639481,0.5311469527430207,13.255297911844,0.06386660049080431,1,"[(7, 1854, 949, 2470)]",942.0,616.0,0.0,580272.0,0.0
B101064102,55.518457600000005,0.0,32.76086378804192,70,286.0,21,5,0.38571428571428573,0.07982395878059254,0.0,zz,0.0,334638,0.37603296853197826,0.46705882352941175,0.856853203568532,4.1922,455.4941331634453,55.609691053894245,209.71707671389723,4.483239826344163,0.17867239918349903,9.316974168386542,5.720721526002467e-05,1,"[(38, 1985, 693, 2412)]",655.0,427.0,0.0,279685.0,0.0
B101064111,48.586771999999996,0.0,33.97585637770744,13,45.0,4,3,0.6153846153846154,0.06353753194334981,1.0,zz,0.0,266038,0.3280579549231864,0.45794117647058824,0.9027608607389362,4.1871,440.7728815429817,51.45968272387237,185.30762795252085,8.289816818322944,0.4384843140864212,7.761060619411766,0.0,1,"[(27, 2002, 672, 2437)]",645.0,435.0,0.0,280575.0,0.0
B101064149,67.3521344255319,0.0,30.385873509656943,47,208.0,15,4,0.3617021276595745,0.04900380665086548,0.0,de,30.857011677948023,204684,0.2635168778319052,0.46088235294117647,0.9104599104599105,4.1769,391.8096019425497,47.445201265801295,212.22903684550744,4.75535349182408,0.3458216754298191,9.275375002468042,0.0,1,"[(22, 2166, 722, 2433)]",700.0,267.0,0.0,186900.0,0.0
B101064152,40.657584849056605,0.0,28.64868375459693,53,122.0,20,7,0.6415094339622641,0.037166055154456146,1.0,zz,0.0,157008,0.2994633909252753,0.45794117647058824,0.8915492957746479,4.2245,460.8135261419354,50.29195769777702,191.00019623624098,10.118092792046395,0.5493229538099078,12.598839157113797,0.17057447003762502,1,"[(16, 2191, 657, 2463)]",641.0,272.0,0.0,174352.0,0.0
