,number_of_labels,mean_label_width,mean_label_height,label_spread,areas,handwritten_flag
B100611292,0.0,0.0,0.0,0.0,0.0,0.0
B100611580,0.3333333333333333,0.5013215859030837,0.27122835943940643,0.0,0.147876965757818,0.0
B100612238,0.3333333333333333,0.426431718061674,0.27782357790601814,0.0,0.12884501755239652,0.0
B100616375,0.3333333333333333,0.5171806167400881,0.3462489694971146,0.0,0.1947510277078245,0.0
B100616780,0.3333333333333333,0.37356828193832603,0.23907666941467437,0.0,0.09713063343455058,0.0
B100619145,0.3333333333333333,0.5224669603524229,0.37180544105523494,0.0,0.21126307740433076,0.0
B100620546,0.3333333333333333,0.4017621145374449,0.3957131079967024,0.0,0.1729013748060705,0.0
B100621727,0.3333333333333333,0.6114537444933921,0.34212695795548226,0.0,0.22750970832372244,0.0
B100623697,0.3333333333333333,0.5330396475770925,0.3511953833470734,0.0,0.20359042090994406,0.0
B100630168,0.0,0.0,0.0,0.0,0.0,0.0
B100635076,0.3333333333333333,0.30660792951541854,0.18549051937345426,0.0,0.0618520543097374,0.0
B100637791,0.3333333333333333,0.3162995594713657,0.1863149216817807,0.0,0.06409073530480504,0.0
B100637840,0.3333333333333333,0.34889867841409694,0.1871393239901072,0.0,0.07100900212019047,0.0
B100637860,0.3333333333333333,0.35594713656387666,0.18549051937345426,0.0,0.07180525845153422,0.0
B100637870,0.3333333333333333,0.29691629955947135,0.18054410552349548,0.0,0.05829970835531991,0.0
B100637967,0.3333333333333333,0.3638766519823789,0.179719703215169,0.0,0.07112117315099485,0.0
B100637971,0.3333333333333333,0.3180616740088106,0.169002473206925,0.0,0.05845927559632332,0.0
B100637981,0.3333333333333333,0.36475770925110135,0.18466611706512778,0.0,0.07325558248362461,0.0
B100638632,0.3333333333333333,0.34889867841409694,0.19291014014839242,0.0,0.07319870703138577,0.0
B100641777,0.6666666666666666,0.3370044052863436,0.15581203627370158,0.3107389505992072,0.12574767521588975,0.0
B100641797,0.3333333333333333,0.3480176211453745,0.2003297609233306,0.0,0.07582208726590223,0.0
B100642241,0.3333333333333333,0.5162995594713656,0.33800494641385,0.0,0.18979022437365908,0.0
B100642326,0.3333333333333333,0.5295154185022026,0.3940643033800495,0.0,0.22693147455929424,0.0
B100642341,0.3333333333333333,0.5259911894273128,0.3520197856553998,0.0,0.20136990846211938,0.0
B100642401,0.3333333333333333,0.4590308370044053,0.2901896125309151,0.0,0.1448680963470161,0.0
B100642505,0.3333333333333333,0.5215859030837005,0.3239901071723001,0.0,0.1837835446677684,0.0
B100642518,0.3333333333333333,0.4590308370044053,0.2926628194558945,0.0,0.14610276762270089,0.0
B100643013,0.3333333333333333,0.547136563876652,0.4600164880461665,0.0,0.27372733276247235,0.0
B100643018,0.3333333333333333,0.5506607929515419,0.4591920857378401,0.0,0.27499676125896977,0.0
B100643066,0.3333333333333333,0.5488986784140969,0.4649629018961253,0.0,0.27756168616757404,0.0
B100643848,0.3333333333333333,0.5092511013215859,0.3511953833470734,0.0,0.19450456741478953,0.0
B100644068,0.3333333333333333,0.709251101321586,0.3454245671887881,0.0,0.2664417453180444,0.0
B100644307,0.3333333333333333,0.5277533039647577,0.33800494641385,0.0,0.1940005877130065,0.0
B100644774,0.3333333333333333,0.7083700440528634,0.4023083264633141,0.0,0.30993329773351325,0.0
B100644990,0.3333333333333333,0.5374449339207049,0.3281121187139324,0.0,0.19178086520201845,0.0
B100647590,0.3333333333333333,0.5506607929515419,0.4476504534212696,0.0,0.2680848139382775,0.0
