,mean_conf,min_conf,std_conf,words_count,char_count,num_text_lines,num_text_blocks,low_conf_ratio,text_density,handwriting_ocr,detected_lang_conf,text_area,mean_orientation,relative_label_centroid_x,relative_label_centroid_y,resolution,laplacian,contrast,brightness,noise,noise_sigma,background_uniformity,overlapped_label_area,detected_lang_encoded
../../data/sample_images_stratified_after_filter/B101177401.jpg,0.4683514861602512,0.0,0.6598515556945085,0.16470588235294117,0.08819823603527929,0.29310344827586204,0.2,0.6285714285714286,0.4091989892441684,1.0,0.021566850867338238,0.429281999569449,0.6369602232033573,0.4428800719314516,0.6957016583470963,0.8573996405032954,0.022004314199637665,0.34816390465542457,0.45030156241723396,0.27909194270647797,0.25542369812989957,0.16747301227921854,0.0,0.23076923076923078
../../data/sample_images_stratified_after_filter/B101177406.jpg,0.6903300784033141,0.0,0.6187340428530443,0.14588235294117646,0.17219655606887863,0.3620689655172414,0.6,0.3225806451612903,0.1986980689343731,0.0,0.08526156510350238,0.20887104997790593,0.36504406193929945,0.4419767241595397,0.7740552713193607,0.860395446375075,0.03778065687425359,0.4629010693111989,0.281628085776352,0.48609067366437875,0.32722046785439257,0.2659480429073353,0.08618673066269418,0.19230769230769232
../../data/sample_images_stratified_after_filter/B101177471.jpg,0.4683587543786651,0.0,0.6469871085371146,0.10117647058823528,0.0503989920201596,0.06896551724137931,0.08,0.5581395348837209,0.3077379191550396,1.0,0.0,0.3173628185227569,0.5697626129932774,0.43384659421233207,0.8591803506037745,0.8322348711803477,0.019651969351119528,0.3367071623877934,0.44950350366619496,0.27912504557595236,0.2554236981299092,0.1268572433437911,0.0,1.0
../../data/sample_images_stratified_after_filter/B101177487.jpg,0.6162951481238994,0.0,0.6006448903803918,0.07058823529411765,0.04535909281814364,0.3448275862068966,0.24,0.4,0.3912145908455795,0.0,0.015090525830215255,0.40942000249266364,0.7635558402245627,0.2974410806536253,0.8652049653300433,0.8538046734571602,0.022662439196450383,0.5433005023794675,0.44288645013503714,0.33093753164081413,0.19615242270663394,0.2031653878251697,0.0,0.23076923076923078
../../data/sample_images_stratified_after_filter/B101177542.jpg,0.7845601353043221,0.0,0.5671234527418477,0.18352941176470586,0.13481730365392694,0.1724137931034483,0.12,0.20512820512820512,0.15995586210452276,0.0,0.1576962068141106,0.16692490284276956,0.334974992478517,0.4311365508965962,0.8283409353091673,0.8496105452366686,0.02350406765674338,0.5490527368178818,0.5560810323776959,0.27361700198000755,0.22120341130906188,0.18999178284712795,0.0,0.23076923076923078
../../data/sample_images_stratified_after_filter/B101177548.jpg,0.7429185295517292,0.0,0.6461874227299377,0.12,0.10667786644267116,0.1724137931034483,0.04,0.27450980392156865,0.38294546545088154,0.0,0.0,0.3989805572236259,0.5625439839771327,0.43700831141402385,0.8402770961211425,0.8472139005392453,0.017134661003493507,0.34663238936521823,0.732301254386392,0.10798129451947046,0.16193213588578723,0.058131383820686194,0.0,1.0
../../data/sample_images_stratified_after_filter/B101177620.jpg,0.49160768708182334,0.0,0.706444928978196,0.11294117647058823,0.0747585048299034,0.3275862068965517,0.32,0.5625,0.3039698263895133,1.0,0.024207757161691174,0.3194036868761259,0.6514805666659542,0.4293298553527721,0.7521107492773962,0.8597962852007189,0.00916466335750215,0.24446528088402228,0.4949756359952806,0.23248804551928132,0.24289820382869154,0.21423273005317603,0.010533916660985866,0.0
../../data/sample_images_stratified_after_filter/B101177679.jpg,0.6878126525844891,0.0,0.6402956469217231,0.28470588235294114,0.20831583368332635,0.41379310344827586,0.6,0.35537190082644626,0.4441196147516503,0.0,0.1638739867271339,0.46497524331796186,0.4901793217262218,0.4559786146241752,0.7658094314877115,0.854403834631516,0.032534276788316004,0.3246277749521794,0.6072330501479373,0.11670415322731063,0.11854255084654733,0.2613974798653965,0.0,0.19230769230769232
../../data/sample_images_stratified_after_filter/B101177706.jpg,0.6147991838279976,0.0,0.759041376611086,0.051764705882352935,0.04661906761864763,0.15517241379310345,0.24,0.4090909090909091,0.36772571840414214,0.0,0.01628520385663364,0.3895141005449869,0.579251175683104,0.4293298553527721,0.8169097400135805,0.8717795086878374,0.030285420287901273,0.5190009346482685,0.16861532864451534,0.5960218885252712,0.33303356998999695,0.22355374754716698,0.30640621221019004,0.19230769230769232
../../data/sample_images_stratified_after_filter/B101177746.jpg,0.4692779822574742,0.0,0.673444703231459,0.19058823529411764,0.1637967240655187,0.4482758620689655,0.28,0.6172839506172839,0.7077625756047058,1.0,0.00911719880767917,0.7400987434709208,0.4202463533362184,0.4388150069578478,0.6912059764519334,0.8526063511084484,0.03525436640194914,0.24334112502869262,0.5733637352605938,0.21631375981644896,0.24625439991149717,0.11024836143054603,0.0,0.19230769230769232
